Data,Area,Empresa,CNPJ,Princípio_ativo,Nome_do_produto,Numero_do_processo,Validade,Petição,Expediente,Numero_do_registro,Prazo_de_validade,Apresentacao,Situacao,Tipo_de_peticao,Categoria_regulatória,Clone,Classe_terapêutica,Data_de_protocolo,Tempo_para_publicação,Tempo_de_fila,Comentarios
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.006-0,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.007-9,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.008-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.009-5,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.010-9,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.011-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.012-5,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.013-3,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.014-1,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.015-1,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.016-8,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.017-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.018-4,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.019-2,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.020-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,OLMEGRAN HCT,25351.175883/2014-81,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1017348/24-0,1.6773.0648.021-4,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.001-6,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.002-4,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.003-2,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.004-0,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.005-9,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.006-7,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.007-5,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.008-3,24 Meses,20 MG + 5 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.009-1,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.010-5,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.011-3,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.012-1,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.013-1,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.014-8,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.015-6,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.016-4,24 Meses,40 MG + 5 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.017-2,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.018-0,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 15,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.019-9,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.020-2,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.021-0,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.022-9,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.023-7,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,OLMESARTANA MEDOXOMILA + BESILATO DE ANLODIPINO,OLMEGRAN ANLO,25351.226344/2014-11,09/2026,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010351/24-1,1.6773.0434.024-5,24 Meses,40 MG + 10 MG COM REV CT BL AL/AL X 500,Indeferido,Pós-registro,Similar,Sim,,,,,Informações do matriz: (Exclusão não crítica de testes ou métodos - 0907353/24-1 - 25351.176076/2014-78)
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.001-9,24 Meses,20 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.002-7,24 Meses,20 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.003-5,24 Meses,20 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.004-3,24 Meses,20 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.005-1,24 Meses,20 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.006-1,24 Meses,20 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.007-8,24 Meses,20 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,olmesartana medoxomila,,25351.451083/2014-56,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1010125/24-0,1.6773.0646.008-6,24 Meses,40 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
